PetID,State,State_GPD,State_population,State_density,len_description
3584bf68a,Selangor,339757,6518500,804,72
26284d23a,Selangor,339757,6518500,804,312
f72db59b3,Selangor,339757,6518500,804,507
90e582b0c,Selangor,339757,6518500,804,605
8c7dbce06,Selangor,339757,6518500,804,1046
062e2772c,Selangor,339757,6518500,804,335
a88d34ee3,Selangor,339757,6518500,804,207
ef0822572,Selangor,339757,6518500,804,518
991c722c1,Selangor,339757,6518500,804,250
27e8956dc,Selangor,339757,6518500,804,963
d5df16a32,Selangor,339757,6518500,804,926
536af3840,Selangor,339757,6518500,804,910
b984a461b,Selangor,339757,6518500,804,1017
fa773690e,Selangor,339757,6518500,804,1299
1c2168ffe,Selangor,339757,6518500,804,708
98bb9d9dc,Selangor,339757,6518500,804,562
cdcd32165,Selangor,339757,6518500,804,871
20ef89810,Selangor,339757,6518500,804,368
615df1d7d,Selangor,339757,6518500,804,359
f3f1dc170,Selangor,339757,6518500,804,277
9fce612cf,Selangor,339757,6518500,804,537
c8e941dbd,Selangor,339757,6518500,804,1444
8e0d93659,Selangor,339757,6518500,804,62
dcc316599,Selangor,339757,6518500,804,886
0d4e81870,Selangor,339757,6518500,804,360
909d9e158,Selangor,339757,6518500,804,119
162c1d98a,Selangor,339757,6518500,804,2385
18f45d2ad,Selangor,339757,6518500,804,1038
c2284e2e9,Selangor,339757,6518500,804,217
16d94bbb1,Selangor,339757,6518500,804,217
9e9959db4,Selangor,339757,6518500,804,1087
8435e081c,Selangor,339757,6518500,804,302
799cbc9e1,Selangor,339757,6518500,804,294
b943a95a3,Selangor,339757,6518500,804,642
7af7d9cb6,Selangor,339757,6518500,804,1290
95636a0d9,Selangor,339757,6518500,804,1351
743b67b44,Selangor,339757,6518500,804,345
71deb8267,Selangor,339757,6518500,804,54
991519fdb,Selangor,339757,6518500,804,40
ccd36a0f2,Selangor,339757,6518500,804,157
f4fb11803,Selangor,339757,6518500,804,82
66ac9f1b7,Selangor,339757,6518500,804,111
8ee8b9d0f,Selangor,339757,6518500,804,729
59c3497c1,Selangor,339757,6518500,804,162
fd53d5f04,Selangor,339757,6518500,804,62
0d4e58071,Selangor,339757,6518500,804,161
bfe061b7e,Selangor,339757,6518500,804,114
1104fe6bb,Selangor,339757,6518500,804,432
369dc90b6,Selangor,339757,6518500,804,597
4652decf5,Selangor,339757,6518500,804,111
d99012d9f,Selangor,339757,6518500,804,108
4e33faa32,Selangor,339757,6518500,804,371
f95db0cb5,Selangor,339757,6518500,804,413
b66cae579,Selangor,339757,6518500,804,232
842528c2a,Selangor,339757,6518500,804,99
35f8b4bff,Selangor,339757,6518500,804,432
66f6cd1cb,Selangor,339757,6518500,804,71
5a7207717,Selangor,339757,6518500,804,994
0a9f9f178,Selangor,339757,6518500,804,803
50e061767,Selangor,339757,6518500,804,96
5e0519e3d,Selangor,339757,6518500,804,249
d50a1665e,Selangor,339757,6518500,804,732
790a68c0c,Selangor,339757,6518500,804,48
b2937acb6,Selangor,339757,6518500,804,28
5b2e5e410,Selangor,339757,6518500,804,227
1fecd2bab,Selangor,339757,6518500,804,193
9b344389b,Selangor,339757,6518500,804,410
9664bcecb,Selangor,339757,6518500,804,77
176516c7a,Selangor,339757,6518500,804,347
16dc1188b,Selangor,339757,6518500,804,164
1940b59e7,Selangor,339757,6518500,804,40
92ee6241d,Selangor,339757,6518500,804,64
c8c3eb092,Selangor,339757,6518500,804,179
f6549ffdd,Selangor,339757,6518500,804,46
5152dbfe1,Selangor,339757,6518500,804,451
a8ea0c6a7,Selangor,339757,6518500,804,275
564ad520f,Selangor,339757,6518500,804,586
6d1596957,Selangor,339757,6518500,804,214
9223ca4fa,Selangor,339757,6518500,804,292
3d277ebe6,Selangor,339757,6518500,804,211
4140b3b5a,Selangor,339757,6518500,804,667
b857d5ac6,Selangor,339757,6518500,804,2948
3a88e6c8f,Selangor,339757,6518500,804,326
b72a62a33,Selangor,339757,6518500,804,276
0c6c71a55,Selangor,339757,6518500,804,446
785150e60,Selangor,339757,6518500,804,284
92d830572,Selangor,339757,6518500,804,812
d320b7121,Selangor,339757,6518500,804,748
6e61a7b46,Selangor,339757,6518500,804,54
1a6729b6f,Selangor,339757,6518500,804,524
49310cec4,Selangor,339757,6518500,804,385
ce26d6864,Selangor,339757,6518500,804,231
096c37d99,Selangor,339757,6518500,804,526
c0de58288,Selangor,339757,6518500,804,359
c88eebfdd,Selangor,339757,6518500,804,111
a2b2abe02,Selangor,339757,6518500,804,189
3735485c1,Selangor,339757,6518500,804,40
235a61374,Selangor,339757,6518500,804,382
43c661026,Selangor,339757,6518500,804,322
8044a4f7e,Selangor,339757,6518500,804,152
0a949618f,Selangor,339757,6518500,804,110
01e410583,Selangor,339757,6518500,804,356
af0494f60,Selangor,339757,6518500,804,247
08b7e05a5,Selangor,339757,6518500,804,170
ebae250e9,Selangor,339757,6518500,804,767
f7550219b,Selangor,339757,6518500,804,79
b05d0484f,Selangor,339757,6518500,804,621
5a12ecdfc,Selangor,339757,6518500,804,52
45dea4033,Selangor,339757,6518500,804,384
b9429dc85,Selangor,339757,6518500,804,342
7cbad35f9,Selangor,339757,6518500,804,143
c9ff29578,Selangor,339757,6518500,804,1463
fd67a3f2c,Selangor,339757,6518500,804,864
26c3a9079,Selangor,339757,6518500,804,127
858f4c013,Selangor,339757,6518500,804,362
dd9bf8c28,Selangor,339757,6518500,804,267
deac22864,Selangor,339757,6518500,804,74
f1df75b45,Selangor,339757,6518500,804,26
1927c2ed2,Selangor,339757,6518500,804,1571
e5c42ae26,Selangor,339757,6518500,804,20
75ca94b67,Selangor,339757,6518500,804,310
27cd530db,Selangor,339757,6518500,804,241
eea5bf906,Selangor,339757,6518500,804,264
91e8e97b1,Selangor,339757,6518500,804,563
636d6a0d9,Selangor,339757,6518500,804,247
b9d0281a1,Selangor,339757,6518500,804,392
358f7abba,Selangor,339757,6518500,804,530
102ed9019,Selangor,339757,6518500,804,520
9e5344b71,Selangor,339757,6518500,804,284
0658597c9,Selangor,339757,6518500,804,934
9397426ea,Selangor,339757,6518500,804,486
a0ece637e,Selangor,339757,6518500,804,288
04e7d89c0,Selangor,339757,6518500,804,938
e99c4a55d,Selangor,339757,6518500,804,119
48769873a,Selangor,339757,6518500,804,306
ee65ac339,Selangor,339757,6518500,804,956
ccdc0f862,Selangor,339757,6518500,804,209
52c49d6b6,Selangor,339757,6518500,804,94
081c0a12d,Selangor,339757,6518500,804,717
ea6f69d0a,Selangor,339757,6518500,804,780
8e6223402,Selangor,339757,6518500,804,121
703105908,Selangor,339757,6518500,804,62
705117847,Selangor,339757,6518500,804,127
e02dbb6d5,Selangor,339757,6518500,804,678
fe1c36fb1,Selangor,339757,6518500,804,874
71f895aa2,Selangor,339757,6518500,804,165
ae0c5671e,Selangor,339757,6518500,804,526
f073c005e,Selangor,339757,6518500,804,2021
0b0d903f4,Selangor,339757,6518500,804,519
2e392586a,Selangor,339757,6518500,804,121
721acc718,Selangor,339757,6518500,804,1225
c18a1acc6,Selangor,339757,6518500,804,824
fbcadae16,Selangor,339757,6518500,804,604
24e0380f1,Selangor,339757,6518500,804,1127
1b4224c51,Selangor,339757,6518500,804,515
020fbbc9d,Selangor,339757,6518500,804,326
eb7fedf92,Selangor,339757,6518500,804,234
888116751,Selangor,339757,6518500,804,554
5b0f07923,Selangor,339757,6518500,804,765
73680f695,Selangor,339757,6518500,804,122
8fc9d6c1a,Selangor,339757,6518500,804,298
24e5e366c,Selangor,339757,6518500,804,277
88af83705,Selangor,339757,6518500,804,195
5781e566b,Selangor,339757,6518500,804,358
a7a94dd33,Selangor,339757,6518500,804,1284
11d741736,Selangor,339757,6518500,804,232
a80687cf1,Selangor,339757,6518500,804,32
0ac3e7992,Selangor,339757,6518500,804,178
5933da514,Selangor,339757,6518500,804,749
9d24c695e,Selangor,339757,6518500,804,1159
b03336851,Selangor,339757,6518500,804,204
b90e6ec69,Selangor,339757,6518500,804,565
e27ac6865,Selangor,339757,6518500,804,334
80bf7a371,Selangor,339757,6518500,804,412
eda8eecc6,Selangor,339757,6518500,804,1876
faca11616,Selangor,339757,6518500,804,227
43021e4ed,Selangor,339757,6518500,804,38
a6e25e889,Selangor,339757,6518500,804,315
6c61c33ee,Selangor,339757,6518500,804,273
3dd6ea6bb,Selangor,339757,6518500,804,297
3ae326dba,Selangor,339757,6518500,804,310
8132fabfd,Selangor,339757,6518500,804,334
afefc6424,Selangor,339757,6518500,804,106
b35c61109,Selangor,339757,6518500,804,595
44dcffea3,Selangor,339757,6518500,804,248
38c5d4e0e,Selangor,339757,6518500,804,152
49c5dbda7,Selangor,339757,6518500,804,383
822193428,Selangor,339757,6518500,804,238
8ca64b428,Selangor,339757,6518500,804,156
b593502c5,Selangor,339757,6518500,804,26
a7d9451a5,Selangor,339757,6518500,804,262
fadae6510,Selangor,339757,6518500,804,334
b2676e6b1,Selangor,339757,6518500,804,384
4ea111bbe,Selangor,339757,6518500,804,1001
9430d84c5,Selangor,339757,6518500,804,383
b98316a91,Selangor,339757,6518500,804,907
e13488562,Selangor,339757,6518500,804,200
9cda44cdf,Selangor,339757,6518500,804,168
8988d22a5,Selangor,339757,6518500,804,111
f70a1bf5d,Selangor,339757,6518500,804,442
31d921827,Selangor,339757,6518500,804,413
bd37ccdd5,Selangor,339757,6518500,804,354
19db3e21f,Selangor,339757,6518500,804,258
7b3332622,Selangor,339757,6518500,804,205
205dd56e1,Selangor,339757,6518500,804,549
25ffa1850,Selangor,339757,6518500,804,849
6ab4a944b,Selangor,339757,6518500,804,293
b7e7c5c9b,Selangor,339757,6518500,804,73
b243b8e93,Selangor,339757,6518500,804,777
02d6020a9,Selangor,339757,6518500,804,88
8528b3d49,Selangor,339757,6518500,804,318
e40a90daa,Selangor,339757,6518500,804,96
c5e4cfab0,Selangor,339757,6518500,804,404
7678afa65,Selangor,339757,6518500,804,256
0eb101936,Selangor,339757,6518500,804,264
ebb34fea1,Selangor,339757,6518500,804,561
81af50144,Selangor,339757,6518500,804,126
6d7d7753c,Selangor,339757,6518500,804,217
9ceada263,Selangor,339757,6518500,804,139
0cf645af3,Selangor,339757,6518500,804,357
f3b52a69c,Selangor,339757,6518500,804,4545
36ad4a880,Selangor,339757,6518500,804,1988
8189ff9ac,Selangor,339757,6518500,804,153
365aaebc8,Selangor,339757,6518500,804,184
73de2789e,Selangor,339757,6518500,804,301
f8213a645,Selangor,339757,6518500,804,175
29a2ecf1f,Selangor,339757,6518500,804,411
2e12f4152,Selangor,339757,6518500,804,375
78dff2667,Selangor,339757,6518500,804,20
1a2c23d4c,Selangor,339757,6518500,804,523
44175f75c,Selangor,339757,6518500,804,145
61fa7980d,Selangor,339757,6518500,804,458
144ad89a5,Selangor,339757,6518500,804,310
1a4a2e683,Selangor,339757,6518500,804,54
7a25c5a12,Selangor,339757,6518500,804,171
6b6cb317b,Selangor,339757,6518500,804,814
c7c6fc160,Selangor,339757,6518500,804,144
25079d00a,Selangor,339757,6518500,804,143
c275f0975,Selangor,339757,6518500,804,632
ed4604a70,Selangor,339757,6518500,804,202
cf8325fae,Selangor,339757,6518500,804,4
cb492add6,Selangor,339757,6518500,804,804
93b289505,Selangor,339757,6518500,804,213
a8cdba660,Selangor,339757,6518500,804,202
60b188249,Selangor,339757,6518500,804,202
ae0076e01,Selangor,339757,6518500,804,122
123f15578,Selangor,339757,6518500,804,162
9ecb47019,Selangor,339757,6518500,804,284
2560aee80,Selangor,339757,6518500,804,247
dbabe4e51,Selangor,339757,6518500,804,84
3219ad064,Selangor,339757,6518500,804,310
a25c1fe02,Selangor,339757,6518500,804,56
44930f85a,Selangor,339757,6518500,804,40
d0b337200,Selangor,339757,6518500,804,101
be55e5ef8,Selangor,339757,6518500,804,354
6e14e0fa4,Selangor,339757,6518500,804,61
d0956e39e,Selangor,339757,6518500,804,618
af56651cb,Selangor,339757,6518500,804,86
b5b9f6e99,Selangor,339757,6518500,804,285
09e39377f,Selangor,339757,6518500,804,136
0d873789a,Selangor,339757,6518500,804,689
3eaa698d3,Selangor,339757,6518500,804,207
106f7b51d,Selangor,339757,6518500,804,88
387701d9d,Selangor,339757,6518500,804,211
de591574b,Selangor,339757,6518500,804,225
9a1a1d801,Selangor,339757,6518500,804,82
079785984,Selangor,339757,6518500,804,284
32ac38a9f,Selangor,339757,6518500,804,2858
e809de3b9,Selangor,339757,6518500,804,311
b28de653f,Selangor,339757,6518500,804,480
2b4b4e40c,Selangor,339757,6518500,804,339
3f734b97c,Selangor,339757,6518500,804,548
cfc3e65de,Selangor,339757,6518500,804,1052
5bb802fa1,Selangor,339757,6518500,804,466
72d77924a,Selangor,339757,6518500,804,365
4b0b7dd2f,Selangor,339757,6518500,804,431
56ae25223,Selangor,339757,6518500,804,68
42e9334f2,Selangor,339757,6518500,804,2637
c05a85bbb,Selangor,339757,6518500,804,1498
b1be2a9e8,Selangor,339757,6518500,804,250
837574272,Selangor,339757,6518500,804,157
188f8b07e,Selangor,339757,6518500,804,326
60875e5f0,Selangor,339757,6518500,804,906
cf5c8352d,Selangor,339757,6518500,804,969
3e946254a,Selangor,339757,6518500,804,335
d0e5d766c,Selangor,339757,6518500,804,83
e3749ff79,Selangor,339757,6518500,804,193
24dbfaf39,Selangor,339757,6518500,804,330
343962804,Selangor,339757,6518500,804,338
45e8bd99a,Selangor,339757,6518500,804,1234
d31cc5eb8,Selangor,339757,6518500,804,151
8dfe71419,Selangor,339757,6518500,804,53
326a3c785,Selangor,339757,6518500,804,129
1b752d78e,Selangor,339757,6518500,804,169
4e6750363,Selangor,339757,6518500,804,320
0173c456c,Selangor,339757,6518500,804,485
8eb134074,Selangor,339757,6518500,804,314
bebab9790,Selangor,339757,6518500,804,259
315d0e254,Selangor,339757,6518500,804,396
a0825ad18,Selangor,339757,6518500,804,178
8f21fee9f,Selangor,339757,6518500,804,154
c8f5f9120,Selangor,339757,6518500,804,232
30254b35d,Selangor,339757,6518500,804,364
5301da118,Selangor,339757,6518500,804,179
3589a8a0d,Selangor,339757,6518500,804,70
d4bc5b7ca,Selangor,339757,6518500,804,204
d0277b9d3,Selangor,339757,6518500,804,397
8d39ce00b,Selangor,339757,6518500,804,203
3bb5061e6,Selangor,339757,6518500,804,783
446748891,Selangor,339757,6518500,804,214
2d2f6b042,Selangor,339757,6518500,804,141
8ef67ba31,Selangor,339757,6518500,804,777
7667378df,Selangor,339757,6518500,804,294
c76d9c5b9,Selangor,339757,6518500,804,309
6db27dbb7,Selangor,339757,6518500,804,24
1530366d2,Selangor,339757,6518500,804,218
9fd0556db,Selangor,339757,6518500,804,168
79314275c,Selangor,339757,6518500,804,68
c51c9e136,Selangor,339757,6518500,804,139
392d3346e,Selangor,339757,6518500,804,565
db0213107,Selangor,339757,6518500,804,357
9bd70dc2b,Selangor,339757,6518500,804,318
4fcd7cfe0,Selangor,339757,6518500,804,61
eb77ec282,Selangor,339757,6518500,804,390
c239d1834,Selangor,339757,6518500,804,177
acada131d,Selangor,339757,6518500,804,345
fc0b0843c,Selangor,339757,6518500,804,108
6a6756c71,Selangor,339757,6518500,804,343
f4bc92fc6,Selangor,339757,6518500,804,347
a8d44452c,Selangor,339757,6518500,804,254
c659e8a32,Selangor,339757,6518500,804,301
bedd7f1e7,Selangor,339757,6518500,804,381
08bfdc66f,Selangor,339757,6518500,804,531
d336e6953,Selangor,339757,6518500,804,145
1a1283447,Selangor,339757,6518500,804,1160
6ada9811e,Selangor,339757,6518500,804,69
99b55ee76,Selangor,339757,6518500,804,240
1882ebd32,Selangor,339757,6518500,804,175
b256f479c,Selangor,339757,6518500,804,322
4c237475f,Selangor,339757,6518500,804,271
c05a9c0c8,Selangor,339757,6518500,804,170
ef7bdaf3a,Selangor,339757,6518500,804,1022
e5115cce8,Selangor,339757,6518500,804,287
9f7bf4f71,Selangor,339757,6518500,804,937
2d8ec2cff,Selangor,339757,6518500,804,127
72482852e,Selangor,339757,6518500,804,21
42d94df4c,Selangor,339757,6518500,804,979
dd4196a55,Selangor,339757,6518500,804,1111
efbe1f3ef,Selangor,339757,6518500,804,60
b28633b1c,Selangor,339757,6518500,804,84
dbe30d86f,Selangor,339757,6518500,804,374
a9092993a,Selangor,339757,6518500,804,203
661bcb904,Selangor,339757,6518500,804,479
0c2e0fc7d,Selangor,339757,6518500,804,518
c22078c20,Selangor,339757,6518500,804,149
56d7f894f,Selangor,339757,6518500,804,336
86ea9dda0,Selangor,339757,6518500,804,236
5474cd2c2,Selangor,339757,6518500,804,20
5cc846427,Selangor,339757,6518500,804,171
ecfcb4430,Selangor,339757,6518500,804,254
a1a9e48a6,Selangor,339757,6518500,804,234
bcf657071,Selangor,339757,6518500,804,213
527b6112b,Selangor,339757,6518500,804,512
7810092ba,Selangor,339757,6518500,804,115
dd4b67059,Selangor,339757,6518500,804,890
ee4acef8d,Selangor,339757,6518500,804,991
358517d09,Selangor,339757,6518500,804,326
734123308,Selangor,339757,6518500,804,1201
732d546b4,Selangor,339757,6518500,804,84
fb9a96204,Selangor,339757,6518500,804,836
0b942f000,Selangor,339757,6518500,804,228
0c3ce1826,Selangor,339757,6518500,804,154
cb278aa01,Selangor,339757,6518500,804,313
a46794d88,Selangor,339757,6518500,804,271
b574af70f,Selangor,339757,6518500,804,554
650f2854b,Selangor,339757,6518500,804,213
20f82514c,Selangor,339757,6518500,804,312
bdc94bd91,Selangor,339757,6518500,804,244
8c9b5b646,Selangor,339757,6518500,804,794
5548fa6f4,Selangor,339757,6518500,804,826
75ca78a5a,Selangor,339757,6518500,804,110
880d3c594,Selangor,339757,6518500,804,499
f5257c5e4,Selangor,339757,6518500,804,265
ae1db9841,Selangor,339757,6518500,804,294
056bf1b17,Selangor,339757,6518500,804,56
4e8daf8fd,Selangor,339757,6518500,804,121
28f9f4ec4,Selangor,339757,6518500,804,38
4e3a1f99b,Selangor,339757,6518500,804,158
056768390,Selangor,339757,6518500,804,230
b0c918c91,Selangor,339757,6518500,804,139
d38fca349,Selangor,339757,6518500,804,1346
36f07fbe0,Selangor,339757,6518500,804,161
46518b224,Selangor,339757,6518500,804,216
63ea7cfeb,Selangor,339757,6518500,804,566
d3dacde96,Selangor,339757,6518500,804,630
230b9040d,Selangor,339757,6518500,804,194
964dd458f,Selangor,339757,6518500,804,327
40de6ecb5,Selangor,339757,6518500,804,550
369197890,Selangor,339757,6518500,804,372
a113449ce,Selangor,339757,6518500,804,358
6480e3454,Selangor,339757,6518500,804,321
d23a71937,Selangor,339757,6518500,804,371
cdf03dc31,Selangor,339757,6518500,804,319
ef3fad107,Selangor,339757,6518500,804,630
6c34a5944,Selangor,339757,6518500,804,60
ad9ad0883,Selangor,339757,6518500,804,157
8cdad4b1c,Selangor,339757,6518500,804,408
9d466bbca,Selangor,339757,6518500,804,387
3ed60e624,Selangor,339757,6518500,804,12
c1da8c2de,Selangor,339757,6518500,804,19
f11772123,Selangor,339757,6518500,804,250
92e87765e,Selangor,339757,6518500,804,209
f9a3f579a,Selangor,339757,6518500,804,199
bd9e87899,Selangor,339757,6518500,804,185
3a1f2a306,Selangor,339757,6518500,804,110
7390b70c5,Selangor,339757,6518500,804,1854
406f92f52,Selangor,339757,6518500,804,93
6a5ba2ea7,Selangor,339757,6518500,804,545
b2e138d7a,Selangor,339757,6518500,804,33
1f0721fa8,Selangor,339757,6518500,804,91
83b2fae5e,Selangor,339757,6518500,804,26
6ab0ddda3,Selangor,339757,6518500,804,199
4544aecf7,Selangor,339757,6518500,804,96
38cd559f6,Selangor,339757,6518500,804,130
c8264b581,Selangor,339757,6518500,804,60
14bf62107,Selangor,339757,6518500,804,169
1bf4a2ca7,Selangor,339757,6518500,804,132
ea4cea375,Selangor,339757,6518500,804,710
488bfc285,Selangor,339757,6518500,804,124
c29fca356,Selangor,339757,6518500,804,736
3cf9b501d,Selangor,339757,6518500,804,591
99defcb66,Selangor,339757,6518500,804,377
695ae7cbe,Selangor,339757,6518500,804,101
5c62b4a8e,Selangor,339757,6518500,804,10
7942b62ef,Selangor,339757,6518500,804,211
46d88ca3e,Selangor,339757,6518500,804,701
a36b60379,Selangor,339757,6518500,804,178
f05a5801b,Selangor,339757,6518500,804,117
3060de782,Selangor,339757,6518500,804,270
27e6b452b,Selangor,339757,6518500,804,428
5b346ef59,Selangor,339757,6518500,804,282
69f9ebfbc,Selangor,339757,6518500,804,1404
c09a67b3a,Selangor,339757,6518500,804,106
0dfa8e172,Selangor,339757,6518500,804,58
fe9e5aa06,Selangor,339757,6518500,804,45
36332af6d,Selangor,339757,6518500,804,900
cfceafa8a,Selangor,339757,6518500,804,405
1b7d01262,Selangor,339757,6518500,804,481
5eaee2353,Selangor,339757,6518500,804,301
89523a695,Selangor,339757,6518500,804,517
60b9421cc,Selangor,339757,6518500,804,503
9718baba0,Selangor,339757,6518500,804,562
e3f841674,Selangor,339757,6518500,804,283
146d950bc,Selangor,339757,6518500,804,168
4f7aa1d3c,Selangor,339757,6518500,804,531
9725bf4d2,Selangor,339757,6518500,804,162
3209cdc3c,Selangor,339757,6518500,804,1391
ff832cb7e,Selangor,339757,6518500,804,275
98e211da3,Selangor,339757,6518500,804,364
060b52c3b,Selangor,339757,6518500,804,568
b3185d954,Selangor,339757,6518500,804,407
948f580dd,Selangor,339757,6518500,804,301
756d92515,Selangor,339757,6518500,804,386
6a8f9aa52,Selangor,339757,6518500,804,352
c874c7c7c,Selangor,339757,6518500,804,362
d0566e4db,Selangor,339757,6518500,804,105
9bfb6a77f,Selangor,339757,6518500,804,338
9296c9064,Selangor,339757,6518500,804,343
1b1cf81d4,Selangor,339757,6518500,804,290
7df56218d,Selangor,339757,6518500,804,481
79ad78fc4,Selangor,339757,6518500,804,329
386e1a0fd,Selangor,339757,6518500,804,356
c5ee96818,Selangor,339757,6518500,804,85
1d1c1d51d,Selangor,339757,6518500,804,259
b12e22341,Selangor,339757,6518500,804,719
18da94e9d,Selangor,339757,6518500,804,1272
1be1868fd,Selangor,339757,6518500,804,391
7196383a7,Selangor,339757,6518500,804,378
1b871dbaa,Selangor,339757,6518500,804,939
5de1d0c34,Selangor,339757,6518500,804,315
2302acf06,Selangor,339757,6518500,804,645
1bec8eb5e,Selangor,339757,6518500,804,1000
ca113d98b,Selangor,339757,6518500,804,296
e2205b952,Selangor,339757,6518500,804,382
08b454900,Selangor,339757,6518500,804,1363
71e96f977,Selangor,339757,6518500,804,792
8bd033254,Selangor,339757,6518500,804,275
5997cc138,Selangor,339757,6518500,804,662
22c2f101e,Selangor,339757,6518500,804,177
4b261a0ee,Selangor,339757,6518500,804,220
9819716c8,Selangor,339757,6518500,804,108
3e2347b40,Selangor,339757,6518500,804,1326
8623ecf43,Selangor,339757,6518500,804,393
110682438,Selangor,339757,6518500,804,187
af4941f15,Selangor,339757,6518500,804,277
8d6b89eff,Selangor,339757,6518500,804,389
20f870155,Selangor,339757,6518500,804,207
28e86bb13,Selangor,339757,6518500,804,639
6c55e596d,Selangor,339757,6518500,804,148
c001473a1,Selangor,339757,6518500,804,156
fa3df8921,Selangor,339757,6518500,804,288
dcd8e75d3,Selangor,339757,6518500,804,183
c7cfbc8e9,Selangor,339757,6518500,804,378
8fd0bd843,Selangor,339757,6518500,804,221
f75724b44,Selangor,339757,6518500,804,391
5b7ead040,Selangor,339757,6518500,804,126
ccb7df174,Selangor,339757,6518500,804,1718
fbae7b0d5,Selangor,339757,6518500,804,320
0ab4214b4,Selangor,339757,6518500,804,512
ddfea1140,Selangor,339757,6518500,804,194
30669fef4,Selangor,339757,6518500,804,252
36e1415c8,Selangor,339757,6518500,804,50
3fa277b19,Selangor,339757,6518500,804,131
4d8bc908b,Selangor,339757,6518500,804,608
ee9e87618,Selangor,339757,6518500,804,122
c02a9554d,Selangor,339757,6518500,804,216
9d87fbd92,Selangor,339757,6518500,804,324
e681e0cbf,Selangor,339757,6518500,804,184
a809464ca,Selangor,339757,6518500,804,198
dfa39b9f1,Selangor,339757,6518500,804,304
f4316f2bc,Selangor,339757,6518500,804,600
2f532707f,Selangor,339757,6518500,804,313
cea2544a7,Selangor,339757,6518500,804,771
859b1b236,Selangor,339757,6518500,804,408
b6f77d754,Selangor,339757,6518500,804,302
802b1f331,Selangor,339757,6518500,804,351
040771e8e,Selangor,339757,6518500,804,448
cb0309848,Selangor,339757,6518500,804,142
9dca27ec4,Selangor,339757,6518500,804,158
93ef02488,Selangor,339757,6518500,804,273
00f63c6fc,Selangor,339757,6518500,804,62
0c5dbd29f,Selangor,339757,6518500,804,356
058394848,Selangor,339757,6518500,804,282
382cc2865,Selangor,339757,6518500,804,150
9e557af46,Selangor,339757,6518500,804,64
9beedceb9,Selangor,339757,6518500,804,229
fde58f7fa,Selangor,339757,6518500,804,363
13dbd2170,Selangor,339757,6518500,804,371
79db05f63,Selangor,339757,6518500,804,2348
ec6bb5fb6,Selangor,339757,6518500,804,1379
54e731fab,Selangor,339757,6518500,804,613
8e76c8e39,Selangor,339757,6518500,804,658
cf76c794a,Selangor,339757,6518500,804,127
087fbda7e,Selangor,339757,6518500,804,794
1e72112bc,Selangor,339757,6518500,804,153
6cf7d415b,Selangor,339757,6518500,804,86
4fb9fc3d1,Selangor,339757,6518500,804,459
b3fa60bc7,Selangor,339757,6518500,804,88
fa94b21d1,Selangor,339757,6518500,804,710
82f1872bf,Selangor,339757,6518500,804,1013
ca5a9ff9c,Selangor,339757,6518500,804,207
bbc6d3812,Selangor,339757,6518500,804,345
481a37c0f,Selangor,339757,6518500,804,279
403cf8d32,Selangor,339757,6518500,804,149
bcec3d919,Selangor,339757,6518500,804,156
64c1c412b,Selangor,339757,6518500,804,205
6d4bdde4c,Selangor,339757,6518500,804,371
fe5d572be,Selangor,339757,6518500,804,227
a17411df1,Selangor,339757,6518500,804,608
1d7e844a7,Selangor,339757,6518500,804,69
7a7153881,Selangor,339757,6518500,804,24
880a0ac07,Selangor,339757,6518500,804,41
ff16e6dad,Selangor,339757,6518500,804,302
2d06250ab,Selangor,339757,6518500,804,1435
8e68a9075,Selangor,339757,6518500,804,318
bddc0b2c7,Selangor,339757,6518500,804,232
db61b1f31,Selangor,339757,6518500,804,391
24e2a6ff5,Selangor,339757,6518500,804,29
62332ea2c,Selangor,339757,6518500,804,254
97dc6aa32,Selangor,339757,6518500,804,121
08f40f232,Selangor,339757,6518500,804,352
5c7d61133,Selangor,339757,6518500,804,211
2e3bec724,Selangor,339757,6518500,804,357
6914ade58,Selangor,339757,6518500,804,280
ce6afb606,Selangor,339757,6518500,804,774
28cf4a84d,Selangor,339757,6518500,804,931
886debfe8,Selangor,339757,6518500,804,577
01f976ec9,Selangor,339757,6518500,804,184
906083f6c,Selangor,339757,6518500,804,520
d76134f00,Selangor,339757,6518500,804,272
84c1afe03,Selangor,339757,6518500,804,132
c59fe4bcd,Selangor,339757,6518500,804,1526
2b3387bd7,Selangor,339757,6518500,804,536
f4c9a0b24,Selangor,339757,6518500,804,461
e6d60a265,Selangor,339757,6518500,804,206
52ed9719f,Selangor,339757,6518500,804,634
d95eabfe9,Selangor,339757,6518500,804,276
ab0609017,Selangor,339757,6518500,804,48
eac9c6b7a,Selangor,339757,6518500,804,421
86f4297b4,Selangor,339757,6518500,804,692
0111f92ff,Selangor,339757,6518500,804,77
2d6d161a9,Selangor,339757,6518500,804,421
51c99e8fb,Selangor,339757,6518500,804,37
9ac089108,Selangor,339757,6518500,804,764
4d101a0c3,Selangor,339757,6518500,804,388
4c594983d,Selangor,339757,6518500,804,1063
ea03ccbba,Selangor,339757,6518500,804,97
4d5e4949a,Selangor,339757,6518500,804,867
b3995ad50,Selangor,339757,6518500,804,148
c3c27d97c,Selangor,339757,6518500,804,227
52ffdc6c2,Selangor,339757,6518500,804,87
cb256c605,Selangor,339757,6518500,804,162
ed84380a5,Selangor,339757,6518500,804,243
